产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
Nike Sportswear Pro,891284-010,￥159,￥199,黑/松绿/黑/白色,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/松绿/黑/白色', '款式： 891284-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bthrb4iziga2llxpal8y/sportswear-pro-可调节运动帽-Q1TXm5.jpg'],可调节运动帽,39,womens,2,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q1TXm5/891284-010
Nike Sportswear Pro,891284-100,￥159,￥199,白色/松绿/黑/黑,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/松绿/黑/黑', '款式： 891284-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/dgoma0wiwhfuoapqhils/sportswear-pro-可调节运动帽-Q1TXm5.jpg'],可调节运动帽,39,womens,2,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q1TXm5/891284-100
Nike Sportswear,925422-010,￥169,￥249,黑/冷灰/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 黑/冷灰/金属银', '款式： 925422-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/zzsuprpu8ls0pr2nnbwy/sportswear-针织帽-Tqn81d.jpg'],针织帽,40,womens,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-Tqn81d/925422-010
Nike Sportswear,925422-028,￥169,￥249,大气灰/波斯紫/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 大气灰/波斯紫/金属银', '款式： 925422-028', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/lmv6iiqln7daoaxo0nbq/sportswear-针织帽-Tqn81d.jpg'],针织帽,40,womens,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-Tqn81d/925422-028
Nike Sportswear,925422-478,￥169,￥249,空间蓝/波斯紫/金属银,['all'],"['舒适御寒', 'Nike Sportswear 针织帽采用柔软面料和翻边设计，在寒冷时节为你缔造温暖舒适的包覆体验。', '其他细节', '产品细节', '产品细节', '面料：77% 腈纶/23% 羊毛', '手洗', '显示颜色： 空间蓝/波斯紫/金属银', '款式： 925422-478', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nqyzdyzxgk8jjykzkncv/sportswear-针织帽-Tqn81d.jpg'],针织帽,40,womens,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-Tqn81d/925422-478
Nike Sportswear Classic99 Futura Snapback,AV6720-014,￥159,￥199,黑/荧光黄,['all'],"['经典外观，透气设计', 'Nike Sportswear Classic99 Futura Snapback 可调节运动帽采用刺绣孔眼和 6 片式拼接设计，带来经典透气外观。', '其他细节', '六片式拼接设计，缔造经典外观', '刺绣孔眼提升透气效果', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ot0vogdvm82ajbwrcoma/sportswear-classic99-futura-snapback-可调节运动帽-PhSc8S.jpg'],可调节运动帽,42,womens,2,https://www.nike.com/cn/t/sportswear-classic99-futura-snapback-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-PhSc8S
Nike Sportswear True AF-1,891298-011,￥159,￥199,黑/荧光黄,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/荧光黄', '款式： 891298-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击此', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/avsv54aqrgosdsefu6tm/sportswear-true-af-1-可调节运动帽-RC3tRH.jpg'],可调节运动帽,43,womens,2,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-RC3tRH/891298-011
Nike Sportswear True AF-1,891298-454,￥159,￥199,军械深海蓝/黑,['all'],"['专属舒适', 'Nike Sportswear True AF-1 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '背面按扣式扣带设计，缔造专属舒适感', '刺绣孔眼，有效提升透气性', '耐用六片式拼接设计', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 军械深海蓝/黑', '款式： 891298-454', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击此', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nfjoiwkumtsplrmlemlz/sportswear-true-af-1-可调节运动帽-RC3tRH.jpg'],可调节运动帽,43,womens,2,https://www.nike.com/cn/t/sportswear-true-af-1-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-RC3tRH/891298-454
Nike AeroBill Pro,891286-325,￥199,￥249,军裤卡其/帆布橄榄绿/黑,['all'],"['透气舒适', 'Nike AeroBill Pro 可调节运动帽采用穿孔拼接和可调式设计，打造凉爽的个性化舒适体验。', '其他细节', '产品细节', '产品细节', '面料/拼接背面部分：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。', '手洗', '显示颜色： 军裤卡其/帆布橄榄绿/黑', '款式： 891286-325', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jzlnzfs95fockj8hxnah/aerobill-pro-可调节运动帽-ZhVZn1.jpg'],可调节运动帽,44,womens,2,https://www.nike.com/cn/t/aerobill-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZhVZn1/891286-325
Nike AeroBill Pro,891286-010,￥199,￥249,黑/黑/白色,['all'],"['透气舒适', 'Nike AeroBill Pro 可调节运动帽采用穿孔拼接和可调式设计，打造凉爽的个性化舒适体验。', '其他细节', '产品细节', '产品细节', '面料/拼接背面部分：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。', '手洗', '显示颜色： 黑/黑/白色', '款式： 891286-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jnh3xj5cb2jvgpdrnmyo/aerobill-pro-可调节运动帽-ZhVZn1.jpg'],可调节运动帽,44,womens,2,https://www.nike.com/cn/t/aerobill-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZhVZn1/891286-010
Nike Sportswear Heritage86,AA9969-478,￥139,￥199,空间蓝/哈瓦那红/哈瓦那红/白色,['all'],"['柔软耐穿，斜纹设计，出众包覆', 'Nike Sportswear Heritage86\xa0女子可调节运动帽采用斜纹棉料，营造非凡舒适感受。背面可调节设计，打造专属贴合感。', '其他细节', '产品细节', '产品细节', '面料：100% 棉。下帽檐：100% 聚酯纤维。前片里料：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 空间蓝/哈瓦那红/哈瓦那红/白色', '款式： AA9969-478', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bmxkiyucgllglsefeiq0/sportswear-heritage86-女子可调节运动帽-CpG43P.jpg'],女子可调节运动帽,45,womens,2,https://www.nike.com/cn/t/sportswear-heritage86-%E5%A5%B3%E5%AD%90%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-CpG43P
Nike Sportswear,925417-010,￥159,￥209,黑/黑,['all'],"['舒适御寒', 'Nike Sportswear 针织帽，在寒冷时节为你营造出色保暖效果。蜂巢式针织图案，定制专属格调。', '其他细节', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jdjtldbha3l89y8snicj/sportswear-针织帽-slF3hl.jpg'],针织帽,46,womens,2,https://www.nike.com/cn/t/sportswear-%E9%92%88%E7%BB%87%E5%B8%BD-slF3hl
Jordan Classic 99 Metal Jumpman,899657-010,￥199,￥249,黑,['all'],"['休闲舒适', 'Jordan Classic 99 Metal Jumpman 可调节运动帽采用经典六片式拼接巧搭标志性细节设计，打造舒适的日常佩戴感受。', '其他细节', '可调式扣带设计，打造专属舒适感', '刺绣孔眼，提升透气效果', '经典六片式拼接设计，经久耐用', '产品细节', '面料：57% 棉/43% 聚酯纤维。前片里料：57% 棉/43% 聚酯纤维。下帽檐：100% 聚酯纤维。', '不可洗涤', '显示颜色： 黑', '款式： 899657-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/tqsbns7vruowdniaq7ob/jordan-classic-99-metal-jumpman-可调节运动帽-95MqFf.jpg'],可调节运动帽,47,womens,2,https://www.nike.com/cn/t/jordan-classic-99-metal-jumpman-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-95MqFf/899657-010
Jordan Classic 99 Metal Jumpman,899657-100,￥199,￥249,白色,['all'],"['休闲舒适', 'Jordan Classic 99 Metal Jumpman 可调节运动帽采用经典六片式拼接巧搭标志性细节设计，打造舒适的日常佩戴感受。', '其他细节', '可调式扣带设计，打造专属舒适感', '刺绣孔眼，提升透气效果', '经典六片式拼接设计，经久耐用', '产品细节', '面料：57% 棉/43% 聚酯纤维。前片里料：57% 棉/43% 聚酯纤维。下帽檐：100% 聚酯纤维。', '不可洗涤', '显示颜色： 白色', '款式： 899657-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/lfhnkjxx7vlm9dozziqz/jordan-classic-99-metal-jumpman-可调节运动帽-95MqFf.jpg'],可调节运动帽,47,womens,2,https://www.nike.com/cn/t/jordan-classic-99-metal-jumpman-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-95MqFf/899657-100
NikeCourt AeroBill,899656-010,￥99,￥129,黑/黑/黑/白色,['all'],"['轻盈包覆', 'NikeCourt AeroBill 女子网球遮阳帽在球场为你缔造凉爽的防护体验。', '其他细节', '产品细节', '面料：100% 聚酯纤维。后拼接：100% 聚酯纤维。里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/黑/黑/白色', '款式： 899656-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/vieepu86kusbbjqpnqpm/nikecourt-aerobill-女子网球遮阳帽-FKjm4s.jpg'],女子网球遮阳帽,48,womens,2,https://www.nike.com/cn/t/nikecourt-aerobill-%E5%A5%B3%E5%AD%90%E7%BD%91%E7%90%83%E9%81%AE%E9%98%B3%E5%B8%BD-FKjm4s/899656-010
NikeCourt AeroBill,899656-100,￥99,￥129,白色/白色/黑/黑,['all'],"['轻盈包覆', 'NikeCourt AeroBill 女子网球遮阳帽在球场为你缔造凉爽的防护体验。', '其他细节', '产品细节', '面料：100% 聚酯纤维。后拼接：100% 聚酯纤维。里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 白色/白色/黑/黑', '款式： 899656-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ucdvezeprzdwrfpifqbb/nikecourt-aerobill-女子网球遮阳帽-FKjm4s.jpg'],女子网球遮阳帽,48,womens,2,https://www.nike.com/cn/t/nikecourt-aerobill-%E5%A5%B3%E5%AD%90%E7%BD%91%E7%90%83%E9%81%AE%E9%98%B3%E5%B8%BD-FKjm4s/899656-100
