产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
BOYS HOOVER TRUCKER HAT,HO8296012|DNY|ONE,$16.00,$0,DARK NAVY,['ONE SIZE'],"['O-Neill Boy-s Flexfit® foam trucker hat', 'Youth profile, snapback design', 'Multi logo print and rear flag label', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8296012_dny_f_64e6db18-4ceb-437c-9c5f-ec45c9480aae.jpg?v=1537291199', 'https://cdn.shopify.com/s/files/1/2034/7683/products/hoovertrucker_HO8196012_nvy_b_435cfe06-2dba-48d1-9869-948d5eac60f6.jpg?v=1537892200']",3,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/ho8296012-dny-hoover-trucker-boys
BOYS CLEAN AND MEAN HAT,FA6296011|GRY|ONE,$24.00,$0,GREY,['ONE SIZE'],"['O-Neill Boy-s Flexfit® X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6296011_gry_f.jpg?v=1538674473'],4,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/fa6296011-gry-clean-and-mean-hat-boys
BOYS CLEAN AND MEAN HAT,FA6296011|BLK|ONE,$13.99,$24.00,BLACK,['ONE'],"['ONeillBoy-s Flexfit® X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhatboys_FA6296011_blk_f.jpg?v=1516148448'],9,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/boys-clean-and-mean-hat
BOYS CLEAN AND MEAN HAT,FA6296011|DBL|ONE,$7.99,$24.00,DUST BLUE,['ONE SIZE'],"['O-Neill¬¨¬®Å¡ž¶Ë†Å¡˜Å¡ž Boy-s Flexfit¬¨¬®Å¡ ¶Ë†Å¡º X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanboys_SU629011_dbl_b.jpg?v=1522785174', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanboys_SU629011_dbl_f.jpg?v=1539379767']",10,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/fa6296011-dbl-clean-and-mean-hat-boys
BOYS PREVAIL HATS,SP8296006|ARM|ONE,$9.99,$24.00,ARMY,['ONE SIZE'],"['O-Neill Boy-s 6 panel snapback hat', 'Raised logo embroidery', '95% Cotton / 5% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/prevailboys_SP8296006_arm_f.jpg?v=1522799651'],11,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/sp8296006-arm-prevail-boys
BOYS STAPLE HAT,SU8296012|NVY|ONE,$9.99,$26.00,NAVY,['ONE SIZE'],"['O-Neill Boys Hat', 'Flexfit X fit', 'Stretch cotton twill', 'Front panel 3D embroidery', 'Rear embroidery']",['https://cdn.shopify.com/s/files/1/2034/7683/products/staple_SU8296012_nvy_f_3e2507d0-22ee-4b30-9e1d-3be9bdde4a20.jpg?v=1521072671'],12,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/su8296012-nvy-staple-hat-boys
KIDS SONOMA HAT,SP7392001|NAT|ONE,$9.99,$18.00,NATURAL,['ONE'],"['100% Sea straw', 'Kid-s straw lifeguard hat', 'Printed patch branding']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sonomahat_SP7392001_nat_f.jpg?v=1505953552'],13,boys,3,https://us.oneill.com/collections/boys-8-14-accessories/products/sp7392001-nat-kids-sonoma-hat
LITTLE GIRLS TREATS TRUCKER HAT,HO8C96001|NEP|ONE,$16.00,$0,ELECTRIC PINK,['ONE SIZE'],"['O-Neill Little Girl-s foam trucker hat', 'Screen print at front panel', 'Adjustable back', 'Logo flag label', '55% Polyester, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/treats_HO8C96001_nep_f_f88f09cc-f684-4dd3-91ff-9d2b18577dbf.jpg?v=1537291805', 'https://cdn.shopify.com/s/files/1/2034/7683/products/treats_HO8C96001_nep_b.jpg?v=1537820633']",2,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8c96001-nep-treats
GIRLS BREAKERS TRUCKER HAT,HO8896002|BLK|ONE,$16.00,$0,BLACK,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_blk_f_84c7dcdc-cc9e-4354-9964-612474e244a7.jpg?v=1537291763', 'https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_blk_b.jpg?v=1537811440']",3,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8896002-blk-breakers
GIRLS STOKED TRUCKER HAT,HO8896003|CHA|ONE,$16.00,$0,PAVEMENT,['ONE SIZE'],"['O-Neill Girl-s twill trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/stoked_HO8896003_cha_f_c534500f-5be9-4b4e-bae9-bc4e56b84b13.jpg?v=1537291766', 'https://cdn.shopify.com/s/files/1/2034/7683/products/stoked_HO8896003_cha_b.jpg?v=1537814257']",4,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8896003-cha-stoked
GIRLS BREAKERS TRUCKER HAT,HO8896002|OLV|ONE,$16.00,$0,OLIVINE,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', 'Logo flag label', '55% Cotton, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_olv_f_1c8fe9ce-002c-4cf4-a7ed-c5ea4e1ad1f1.jpg?v=1537291764', 'https://cdn.shopify.com/s/files/1/2034/7683/products/breakers_HO8896002_olv_b.jpg?v=1537811451']",5,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8896002-olv-breakers
LITTLE GIRLS TREATS TRUCKER HAT,HO8C96001|GRS|ONE,$16.00,$0,FAIRWAY,['ONE SIZE'],"['O-Neill Little Girl-s foam trucker hat', 'Screen print at front panel', 'Adjustable back', 'Logo flag label', '55% Polyester, 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/treats_HO8C96001_grs_f_98959d52-a8d9-4fb2-8222-d70eeb4365ea.jpg?v=1537291803', 'https://cdn.shopify.com/s/files/1/2034/7683/products/treats_HO8C96001_grs_b.jpg?v=1537820630']",6,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/ho8c96001-grs-treats
HELLO KITTY X O'NEILL SUNNY DAYS HAT,SU8C93002|MAV|ONE,$7.99,$18.00,MAUVE GLOW,['ONE SIZE'],"['Allover print shell print with Hello Kitty print', 'Hello Kitty mermaid sticker included', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunnydays_SU8C93002_mav_f_86a4db37-f939-4fde-82b0-db9e1fde7ed4.jpg?v=1521233874'],10,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/su8c93002-mav-sunny-days
CANDY CLUB HATS,SU8C96002|GOL|ONE,$5.99,$16.00,GOLDIE,['ONE SIZE'],"['O-Neill Little Girls Hat', 'Poly and foam trucker hat', 'Screen print at front panel', 'Plastic adjustable back', 'Logo flag label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/candyclub_SU8C96002_gol_f_e027f3d6-6b77-45ca-b2bf-e28a8c2b0aac.jpg?v=1522705376'],12,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/su8c96002-gol-candy-club
LITTLE GIRLS OFFSHORE HAT,SP8C93001|BLK|ONE,$13.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Little Girls Bucket Hat', '100% Poly Microfiber sublimated beach hat with allover print', 'Logo clip label.']",['https://cdn.shopify.com/s/files/1/2034/7683/products/offshore_SP8C93001_blk_f.jpg?v=1515191369'],13,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp8c93001-blk-offshore
LITTLE GIRLS PINEAPPLE LOVE HAT,FA8C96003|PIN|ONE,$11.99,$16.00,COTTON CANDY,['ONE SIZE'],"['O-Neill Little Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/pineapplelove_FA8C96003_pin_f.jpg?v=1527881158'],14,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/fa8c96003-pin-pineapple-love
HELLO KITTY X O'NEILL LEA HAT,FA8C96001|CRL|ONE,$12.99,$18.00,CORAL,['ONE SIZE'],"['O-Neill Little Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/leasnapback_FA8C96001_crl_1.jpg?v=1524592846'],15,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/fa8c96001-crl-lea
GIRLS PINEAPPLE GROVE HAT,FA8896001|BLK|ONE,$9.99,$16.00,BLACK,['ONE SIZE'],"['O-Neill Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/pineapplegrove_FA8896001_blk_f.jpg?v=1527881206'],16,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/fa8896001-blk-pineapple-grove
HELLO KITTY X O'NEILL CLEAR DAY HAT,FA8C96002|YEL|ONE,$12.99,$18.00,MELLOW YELLOW,['ONE SIZE'],"['O-Neill Little Girl-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/clearday_FA8C96002_yel_f.jpg?v=1529517603'],17,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/fa8c96002-yel-clear-day
GIRLS ISLAND TIME HAT,SP8896001|AQU|ONE,$11.99,$16.00,COCKATOO,['ONE SIZE'],"['O-Neill Girls trucker hat', 'Washed twill and foam', 'Screen print at front panel', 'Plastic adjustable back with logo flag label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/islandtime_SP8896001_aqu_f.jpg?v=1515191052'],18,girls,4,https://us.oneill.com/collections/girls-7-14-accessories/products/sp8896001-aqu-island-time
LOWTIDE HAT,HO7196002|ARM|ONE,$22.99,$30.00,ARMY,['ONE'],"['Standard fit snapback', '100% Cotton', 'Center front debossed patch', 'rear flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_f.jpg?v=1507766024', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_b.jpg?v=1507766025']",1,mens,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196002-arm-lowtide-hat
EL PAPA HAT,FA7196013|STN|ONE,$15.99,$26.00,STONE,['ONE'],"['O-Neill men-s hat', 'Dad hat fit with adjustable back', 'Front panel O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/elpapahat_FA7196013_stn_f.jpg?v=1506103315', 'https://cdn.shopify.com/s/files/1/2034/7683/products/elpapahat_FA7196013_stn_b.jpg?v=1506103315']",2,mens,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196013-stn-el-papa-hat
CRUISING HAT,HO7496004|BLK|ONE,$5.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill women-s trucker hat', 'Adjustable snapback closure', 'Front form panel with printed logo', 'Mesh back panels', '55% Polyester / 45% Nylon ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cruising_HO7496004_blk_f.jpg?v=1507830939'],11,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7496004-blk-cruising
MOON LEI HAT,SU8496008|SPI|ONE,$8.99,$20.00,SPHINX,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered floral cresent moon', 'Adjustable metal clasp closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_f.jpg?v=1520559466', 'https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_b.jpg?v=1540260676']",12,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8496008-spi-moon-lei
CASTAWAY HAT,HO7496001|OLV|ONE,$5.99,$18.00,DUSTY OLIVE,['ONE SIZE'],"['O-Neill women-s trucker hat', 'Adjustable snapback closure', 'Front foam panel with printed logo', 'Mesh back panels', '55% Polyester / 45% Nylon ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/castaway_HO7496001_olv_f.jpg?v=1507771708'],14,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7496001-olv-castaway
SUNLIT HATS,SU8496005|IND|ONE,$6.99,$20.00,CHAMBRAY,['ONE SIZE'],"['O-Neill Women-s washed denim baseball hat', 'Fixed sunflower pin', 'Adjustable button strap closure', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_f.jpg?v=1520893953'],16,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8496005-ind-sunlit
PLAYA DREAMIN HAT,FA8496001|BLK|ONE,$10.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_blk_f.jpg?v=1527881342'],19,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496001-blk-playa-dreamin
PLAYA DREAMIN HAT,FA8496001|DBL|ONE,$10.99,$18.00,MEDIEVAL BLUE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_dbl_f.jpg?v=1527881342'],20,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496001-dbl-playa-dreamin
PLAYA DREAMIN HAT,FA8496001|RUS|ONE,$10.99,$18.00,PORT,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, embroidery on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/playadreamin_FA8496001_rus_f.jpg?v=1527881341'],21,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496001-rus-playa-dreamin
SURF SOCIETY HAT,FA8496002|OLV|ONE,$13.99,$18.00,DARK OLIVE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screenprint at front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/surfsociety_FA8496002_olv_f.jpg?v=1527881340'],22,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496002-olv-surf-society
ZEN ZONE HAT,FA8496003|LOK|ONE,$15.99,$18.00,LAUREL OAK,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/zenzone_FA8496003_oak_f_1a8ea31c-a1d5-478c-9bc0-16b2f645c5b3.jpg?v=1528736532'],23,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496003-lok-zen-zone
WETLANDS HAT,FA8496004|MAV|ONE,$13.99,$18.00,TWILIGHT MAUVE,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front panel', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/vsdvd.jpg?v=1531783224'],24,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496004-mav-wetlands
PALM CLUB HAT,FA8496005|TEL|ONE,$10.99,$18.00,DEEP SEA,['ONE SIZE'],"['O-Neill Women-s foam trucker hat', 'Mesh sides, screen print on front label', 'Adjustable back', '55% Cotton, 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/palmclub_FA8496005_tel_f.jpg?v=1527881338'],25,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496005-tel-palm-club
PARADISE BAY HAT,FA8496006|CHA|ONE,$11.99,$20.00,PAVEMENT,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered detail at front panel', 'Adjustable back', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/paradisebay_FA8496006_cha_f.jpg?v=1527881337'],35,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8496006-cha-paradise-bay
EQUATOR HAT,FA8493003|NAT|ONE,$17.99,$34.00,NATURAL,['ONE SIZE'],"['O-Neill Women-s wide brim straw hat', 'Two tone stripes', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/equator_FA8493003_nat_f.jpg?v=1527881343'],36,womens,6,https://us.oneill.com/collections/womens-sale-accessories/products/fa8493003-nat-equator
