产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
Nike F.C. Classic 99,AJ6511-011,￥199,￥0,黑/白色,['all'],"['休闲舒适', 'Nike F.C. Classic 99 可调节运动帽采用耐用六片式拼接和可调节扣合设计，缔造专属舒适感。', '其他细节', '经典六片式拼接设计，结实耐久', '可调节按扣式扣带，定制专属舒适感', '刺绣孔眼和网眼后拼接设计，提升透气性', '产品细节', '面料：前片拼接（正面）/帽檐：100% 棉。前片拼接（背面）/侧拼接/后拼接：100% 聚酯纤维。', '手洗', '显示颜色： 黑/白色', '款式： AJ6511-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/aqvthnve4xvqcttxztws/f-c-classic-99-可调节运动帽-ls06tM.jpg'],可调节运动帽,42,womens,2,https://www.nike.com/cn/t/f-c-classic-99-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ls06tM
Nike Sportswear Tailwind ACG Sherpa,AR0497-381,￥229,￥0,晶洞水鸭青/哈瓦那红/黑,['all'],"['专属舒适', 'Nike Sportswear Tailwind ACG Sherpa 可调节运动帽采用针织耳部护翼结合可调节背面扣带设计，营造个性化保暖感受。', '其他细节', '不易撕裂面料，轻盈耐用', '针织耳部护翼提供出色包覆效果', '可调式背面扣带，定制专属舒适感', '产品细节', '面料：100% 锦纶。下帽檐：100% 聚酯纤维。侧拼接里料：100% 聚酯纤维。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 晶洞水鸭青/哈瓦那红/黑', '款式： AR0497-381', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/c4obgho976fstaypzqyp/sportswear-tailwind-acg-sherpa-可调节运动帽-ZW1kCQ.jpg'],可调节运动帽,43,womens,2,https://www.nike.com/cn/t/sportswear-tailwind-acg-sherpa-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZW1kCQ/AR0497-381
Nike Sportswear Tailwind ACG Sherpa,AR0497-013,￥229,￥0,黑/黑/黑/黑,['all'],"['专属舒适', 'Nike Sportswear Tailwind ACG Sherpa 可调节运动帽采用针织耳部护翼结合可调节背面扣带设计，营造个性化保暖感受。', '其他细节', '不易撕裂面料，轻盈耐用', '针织耳部护翼提供出色包覆效果', '可调式背面扣带，定制专属舒适感', '产品细节', '面料：100% 锦纶。下帽檐：100% 聚酯纤维。侧拼接里料：100% 聚酯纤维。前片里料：91% 聚酯纤维/9% 氨纶。', '手洗', '显示颜色： 黑/黑/黑/黑', '款式： AR0497-013', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rpczw7mlccljhxisa3ee/sportswear-tailwind-acg-sherpa-可调节运动帽-ZW1kCQ.jpg'],可调节运动帽,43,womens,2,https://www.nike.com/cn/t/sportswear-tailwind-acg-sherpa-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-ZW1kCQ/AR0497-013
Nike SB S+ Dunk Heritage 86,905704-101,￥109,￥169,白色/苍野灰,['all'],"['赛场内外，舒适无拘', 'Nike SB S+ Dunk Heritage 86 可调节运动帽，沿用经典裁剪设计，续写运动传奇，遮挡烈日骄阳，畅快滑板竞技，惬意休闲玩乐，尽皆适宜。', '其他细节', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/苍野灰', '款式： 905704-101', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/fwchvxwkanmbmlhjocrl/sb-s-dunk-heritage-86-可调节运动帽-n5QLmR.jpg'],可调节运动帽,44,womens,2,https://www.nike.com/cn/t/sb-s-dunk-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-n5QLmR/905704-101
Nike SB S+ Dunk Heritage 86,905704-011,￥109,￥169,黑/苍野灰,['all'],"['赛场内外，舒适无拘', 'Nike SB S+ Dunk Heritage 86 可调节运动帽，沿用经典裁剪设计，续写运动传奇，遮挡烈日骄阳，畅快滑板竞技，惬意休闲玩乐，尽皆适宜。', '其他细节', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/苍野灰', '款式： 905704-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wzan0k2lzzbypilipbtr/sb-s-dunk-heritage-86-可调节运动帽-n5QLmR.jpg'],可调节运动帽,44,womens,2,https://www.nike.com/cn/t/sb-s-dunk-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-n5QLmR/905704-011
NikeCourt RF AeroBill H86,AH6985-010,￥109,￥169,黑/黑/白色,['all'],"['轻盈舒适', 'NikeCourt RF AeroBill H86 可调节运动帽采用轻盈速干面料，助你畅享清凉干爽、非凡舒适体验。', '其他细节', 'Dri-FIT 技术，有助于保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '刺绣孔眼，有效提升透气性', '可调节后部设计，打造专属舒适体验', '产品细节', '面料/里料/帽檐：100% 聚酯纤维', '\n', '手洗', '显示颜色： 黑/黑/白色', '款式： AH6985-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/g2pbri9tdbj4fwylq9dj/nikecourt-rf-aerobill-h86-可调节运动帽-lmBR9w.jpg'],可调节运动帽,45,womens,2,https://www.nike.com/cn/t/nikecourt-rf-aerobill-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-lmBR9w/AH6985-010
NikeCourt RF AeroBill H86,AH6985-100,￥109,￥169,白色/白色/黑,['all'],"['轻盈舒适', 'NikeCourt RF AeroBill H86 可调节运动帽采用轻盈速干面料，助你畅享清凉干爽、非凡舒适体验。', '其他细节', 'Dri-FIT 技术，有助于保持干爽舒适', 'AeroBill 科技，缔造轻盈透气表现', '刺绣孔眼，有效提升透气性', '可调节后部设计，打造专属舒适体验', '产品细节', '面料/里料/帽檐：100% 聚酯纤维', '\n', '手洗', '显示颜色： 白色/白色/黑', '款式： AH6985-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xlypszqou3jhmdgtcc7f/nikecourt-rf-aerobill-h86-可调节运动帽-lmBR9w.jpg'],可调节运动帽,45,womens,2,https://www.nike.com/cn/t/nikecourt-rf-aerobill-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-lmBR9w/AH6985-100
Nike Air,891299-010,￥159,￥199,黑/黑/黑/白色,['all'],"['专属舒适', 'Nike Air 可调节运动帽采用网眼后拼接和背面按扣式扣带设计，为你打造出色透气性和专属舒适体验。', '其他细节', '产品细节', '面料：57% 棉/43% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。网眼布：100% 聚酯纤维。', '手洗', '显示颜色： 黑/黑/黑/白色', '款式： 891299-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/hm2pr36vfvgrq1p0fkl5/air-可调节运动帽-5lbM8M.jpg'],可调节运动帽,46,womens,2,https://www.nike.com/cn/t/air-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-5lbM8M
Nike Sportswear Futura Heritage 86,942212-327,￥179,￥229,军裤卡其/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 军裤卡其/黑', '款式： 942212-327', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/iey3cx4gewfacsv3dyou/sportswear-futura-heritage-86-可调节运动帽-2t5qrH.jpg'],可调节运动帽,47,womens,2,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2t5qrH/942212-327
Nike Sportswear Futura Heritage 86,942212-060,￥179,￥199,煤黑/黑,['all'],"['专属舒适', 'Nike Sportswear Futura Heritage 86 可调节运动帽采用耐用六片式拼接和可调节扣合设计，打造专属贴合感。', '其他细节', 'AeroBill 科技，缔造轻盈透气表现', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 煤黑/黑', '款式： 942212-060', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kc3alw8cq13l5zpts0c4/sportswear-futura-heritage-86-可调节运动帽-2t5qrH.jpg'],可调节运动帽,47,womens,2,https://www.nike.com/cn/t/sportswear-futura-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2t5qrH/942212-060
"Jordan Pro ""He Got Game"" XIII",AA1314-091,￥199,￥249,碳素灰/大学红,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nd28sm7lflar3ubre1ln/jordan-pro-he-got-game-13-可调节运动帽-Kbn5H5.jpg'],可调节运动帽,48,womens,2,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Kbn5H5/AA1314-091
"Jordan Pro ""He Got Game"" XIII",AA1314-405,￥199,￥249,超宝蓝/白色,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mboa2ityluv5vsvdwy84/jordan-pro-he-got-game-13-可调节运动帽-Kbn5H5.jpg'],可调节运动帽,48,womens,2,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Kbn5H5/AA1314-405
"Jordan Pro ""He Got Game"" XIII",AA1314-010,￥199,￥249,黑/白色,['all'],"['休闲舒适', 'Jordan Pro ""He Got Game"" XIII 可调节运动帽采用经典六片式拼接设计，匠心融入经典细节，塑就出色耐用性和舒适感。', '其他细节', '六片式拼接设计，缔造经典贴合感', '刺绣孔眼，提升透气效果', '背面可调节扣合设计，打造专属舒适感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mnaijechdpeptqczag2g/jordan-pro-he-got-game-13-可调节运动帽-Kbn5H5.jpg'],可调节运动帽,48,womens,2,https://www.nike.com/cn/t/jordan-pro-he-got-game-13-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Kbn5H5/AA1314-010
Nike Sportswear Pro,891284-010,￥159,￥199,黑/松绿/黑/白色,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑/松绿/黑/白色', '款式： 891284-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/bthrb4iziga2llxpal8y/sportswear-pro-可调节运动帽-Q1TXm5.jpg'],可调节运动帽,49,womens,2,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q1TXm5/891284-010
Nike Sportswear Pro,891284-100,￥159,￥199,白色/松绿/黑/黑,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/松绿/黑/黑', '款式： 891284-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/dgoma0wiwhfuoapqhils/sportswear-pro-可调节运动帽-Q1TXm5.jpg'],可调节运动帽,49,womens,2,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Q1TXm5/891284-100
