产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品url
Nike NRG AW84 Spectrum QS,BV3959-455,￥229,￥0,深宝蓝,['all'],"['强力速干，出色包覆', 'Nike NRG AW84 Spectrum QS 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，耐用舒适', '产品细节', '面料/里料：100% 聚酯纤维。\xa0', '手洗', '显示颜色： 深宝蓝', '款式： BV3959-455']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/isqr4lodmvn8mz3tafvz/nrg-aw84-spectrum-qs-可调节运动帽-G0FLXl.jpg'],可调节运动帽,34,男子,1,https://www.nike.com/cn/t/nrg-aw84-spectrum-qs-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G0FLXl/BV3959-455
Nike NRG AW84 Spectrum QS,BV3959-547,￥229,￥0,庭紫,['all'],"['强力速干，出色包覆', 'Nike NRG AW84 Spectrum QS 可调节运动帽采用速干面料，令你畅享干爽舒适的佩戴感受。', '其他细节', '背面可调式扣带打造个性化的贴合感', '五片式拼接设计，耐用舒适', '产品细节', '面料/里料：100% 聚酯纤维。\xa0', '手洗', '显示颜色： 庭紫', '款式： BV3959-547']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ssrctghfsrgsuqu7nppx/nrg-aw84-spectrum-qs-可调节运动帽-G0FLXl.jpg'],可调节运动帽,34,男子,1,https://www.nike.com/cn/t/nrg-aw84-spectrum-qs-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-G0FLXl/BV3959-547
NikeLab Collection Beanie,922172-222,￥249,￥0,中橄榄绿/帆布橄榄绿,['all'],"['外观出众，理想佳选', 'NikeLab Collection Beanie 男/女针织帽外观设计简洁利落，为你缔造柔软保暖的舒适佩戴体验。', '其他细节', '羊毛与腈纶混纺而成的罗纹针织面料，弹性出众，舒适贴合', '\n', '简洁利落的内衬收边设计，带来柔顺触感', '产品细节', 'Futura 90 标志标签', '外层面料/内层面料：70% 腈纶/30% 羊毛', '手洗', '显示颜色： 中橄榄绿/帆布橄榄绿', '款式： 922172-222', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。', '\n']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/d3pztxyeckjoldds4tl7/nikelab-collection-beanie-男-女针织帽-pvTjoK8D.jpg'],男/女针织帽,35,男子,1,https://www.nike.com/cn/t/nikelab-collection-beanie-%E7%94%B7-%E5%A5%B3%E9%92%88%E7%BB%87%E5%B8%BD-pvTjoK8D/922172-222
NikeLab Collection Beanie,922172-011,￥249,￥0,黑/黑,['all'],"['外观出众，理想佳选', 'NikeLab Collection Beanie 男/女针织帽外观设计简洁利落，为你缔造柔软保暖的舒适佩戴体验。', '其他细节', '羊毛与腈纶混纺而成的罗纹针织面料，弹性出众，舒适贴合', '\n', '简洁利落的内衬收边设计，带来柔顺触感', '产品细节', 'Futura 90 标志标签', '外层面料/内层面料：70% 腈纶/30% 羊毛', '手洗', '显示颜色： 黑/黑', '款式： 922172-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rgbv4p0rdb3cmxmsepuv/nikelab-collection-beanie-男-女针织帽-pvTjoK8D.jpg'],男/女针织帽,35,男子,1,https://www.nike.com/cn/t/nikelab-collection-beanie-%E7%94%B7-%E5%A5%B3%E9%92%88%E7%BB%87%E5%B8%BD-pvTjoK8D/922172-011
Jordan Pro Shield,AA5748-010,￥299,￥0,黑/白色,['all'],"['温暖包覆', 'Jordan Pro Shield 可调节运动帽采用耐用不易撕裂面料，巧搭经典细节和起绒耳部护翼，在寒冷天气中营造温暖包覆体验。', '其他细节', '不易撕裂面料经久耐用', '起绒耳部护翼，营造温暖包覆效果', '可调式设计，缔造专属贴合感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/qwr8whdrto5blowscp7n/jordan-pro-shield-可调节运动帽-Xqtsjj.jpg'],可调节运动帽,36,男子,1,https://www.nike.com/cn/t/jordan-pro-shield-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Xqtsjj/AA5748-010
Jordan Pro Shield,AA5748-072,￥299,￥0,浅骨色/白色,['all'],"['温暖包覆', 'Jordan Pro Shield 可调节运动帽采用耐用不易撕裂面料，巧搭经典细节和起绒耳部护翼，在寒冷天气中营造温暖包覆体验。', '其他细节', '不易撕裂面料经久耐用', '起绒耳部护翼，营造温暖包覆效果', '可调式设计，缔造专属贴合感', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/pu5trpovr8bkwgegizce/jordan-pro-shield-可调节运动帽-Xqtsjj.jpg'],可调节运动帽,36,男子,1,https://www.nike.com/cn/t/jordan-pro-shield-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-Xqtsjj/AA5748-072
Nike Sportswear Pro,891284-451,￥199,￥0,黑曜石色/松绿/黑/白色,['all'],"['专属舒适', 'Nike Sportswear Pro 可调节运动帽采用经典六片式拼接和背面按扣设计，打造专属舒适感。', '其他细节', '产品细节', '面料/前片拼接（正面）：100% 聚酯纤维。前片拼接（背面）：80% 聚酯纤维/20% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 黑曜石色/松绿/黑/白色', '款式： 891284-451', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/omzxfbcyku86dme5npxx/sportswear-pro-可调节运动帽-7Mmk4J.jpg'],可调节运动帽,37,男子,1,https://www.nike.com/cn/t/sportswear-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-7Mmk4J
Nike Sportswear Air True,805063-100,￥199,￥0,白色/白色/黑,['all'],"['酷爽包覆', 'Nike Sportswear Air True 按扣式运动帽采用透气面料，结合刺绣孔眼设计，助你保持干爽舒适。', '其他细节', '刺绣孔眼提升透气效果', '按扣式扣带设计，打造可调节的个性化贴合感', '六片式拼接设计，缔造经典舒适感', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。下帽檐：100% 棉。', '手洗', '显示颜色： 白色/白色/黑', '款式： 805063-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/adpbubl9lyt3k9iomh9g/sportswear-air-true-按扣式运动帽-YPTApkvZ.jpg'],按扣式运动帽,38,男子,1,https://www.nike.com/cn/t/sportswear-air-true-%E6%8C%89%E6%89%A3%E5%BC%8F%E8%BF%90%E5%8A%A8%E5%B8%BD-YPTApkvZ
NikeCourt Featherlight,679421-010,￥159,￥0,黑/黑/黑/白色,['all'],"['透气舒适，激战制霸', 'Nike Feather Light 可调节网球运动帽采用导湿速干面料，巧妙搭配网眼布透气设计，为你缔造舒适贴合感与出色透气性。黑色下帽檐设计减少炫光，赋予你心无旁骛的运动体验。', '其他细节', 'Dri-FIT 面料助你保持干爽舒适', '网眼布拼接与打孔式衬里拼接相结合，塑就出色透气性', '黑色下帽檐设计减少炫光', '背面魔术贴粘扣搭配反光提拉设计，可定制专属贴合感与出色的视觉可见度', '产品细节', '面料：100% 聚酯纤维。里料：100% 聚酯纤维。', '手洗', '显示颜色： 黑/黑/黑/白色', '款式： 679421-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/z3bz9inia0pblinptyuw/nikecourt-featherlight-可调节网球运动帽-rntQGg.jpg'],可调节网球运动帽,39,男子,1,https://www.nike.com/cn/t/nikecourt-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E7%BD%91%E7%90%83%E8%BF%90%E5%8A%A8%E5%B8%BD-rntQGg
克利夫兰骑士队 Nike AeroBill,869920-091,￥119,￥249,碳素灰/大学深蓝,['all'],"['轻盈透气， 球队荣耀', '克利夫兰骑士队 Nike AeroBill 男/女 NBA 运动帽采用 Dri-FIT 技术搭配可调节设计，无论球场观战、街头出行抑或在健身房锻炼，皆可令你畅享轻盈干爽的舒适佩戴体验。', '其他细节', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '帽身绣有球队标志。', '\n', '产品细节', '刺绣球队标志', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/大学深蓝', '款式： 869920-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。如商品介绍内容中包含 Nike Flyknit 或气垫相关信息，请点击', '，获取产品技术说明和穿着注意事项。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/k0sklaqe1upjydu281zd/克利夫兰骑士队-aerobill-男-女-nba-运动帽-zC1sk8.jpg'],男/女 NBA 运动帽,41,男子,1,https://www.nike.com/cn/t/%E5%85%8B%E5%88%A9%E5%A4%AB%E5%85%B0%E9%AA%91%E5%A3%AB%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-zC1sk8
金州勇士队 Nike AeroBill,869924-091,￥169,￥249,碳素灰/灯草蓝/松绿,['all'],"['轻盈透气， 球队荣耀', '金州勇士队 Nike AeroBill 男/女 NBA 篮球运动帽采用可调式设计和 Dri-FIT 技术，无论球场观战、街头出行抑或在健身房锻炼，皆可令你畅享轻盈干爽的舒适佩戴体验。', '其他细节', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '正面绣有球队标志。', '产品细节', '刺绣球队标志', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/灯草蓝/松绿', '款式： 869924-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/jjo5oklkit5anidkv4gg/金州勇士队-aerobill-男-女-nba-运动帽-LPjtTT.jpg'],男/女 NBA 运动帽,42,男子,1,https://www.nike.com/cn/t/%E9%87%91%E5%B7%9E%E5%8B%87%E5%A3%AB%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-LPjtTT
洛杉矶湖人队 Nike AeroBill,869928-091,￥169,￥249,碳素灰/领域紫,['all'],"['轻盈透气， 球队荣耀', '洛杉矶湖人队 Nike AeroBill 男/女 NBA 运动帽采用可调式设计和 Dri-FIT 技术，无论球场观战、街头出行还是健身训练，均可畅享轻盈干爽的舒适佩戴感受。', '其他细节', '帽身饰有刺绣球队标志。', 'Nike AeroBill 技术，实现出众透气性和舒适速干性', '背面可调式固定带，可随头围进行调节', '产品细节', '正面饰有刺绣球队标志。', '面料/网眼布里料：100% 聚酯纤维。下帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 碳素灰/领域紫', '款式： 869928-091', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/nh9xjcssvjoeh2xzit89/洛杉矶湖人队-aerobill-男-女-nba-运动帽-tLVcb3.jpg'],男/女 NBA 运动帽,43,男子,1,https://www.nike.com/cn/t/%E6%B4%9B%E6%9D%89%E7%9F%B6%E6%B9%96%E4%BA%BA%E9%98%9F-aerobill-%E7%94%B7-%E5%A5%B3-nba-%E8%BF%90%E5%8A%A8%E5%B8%BD-tLVcb3
Nike SB Heritage 86,AV1329-480,￥159,￥199,游戏宝蓝/金属金,['all'],"['个性舒适', 'Nike SB Heritage 86 可调节运动帽采用六片式拼接和可调节背面扣带设计，打造专属贴合感。', '其他细节', '产品细节', '面料：65% 棉/35% 聚酯纤维。前片里料：100% 棉。', '手洗', '显示颜色： 游戏宝蓝/金属金', '款式： AV1329-480', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/l5vbqxdi5ucwqijq8nkh/sb-heritage-86-可调节运动帽-MBX9WB.jpg'],可调节运动帽,44,男子,1,https://www.nike.com/cn/t/sb-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-MBX9WB/AV1329-480
Nike SB Heritage 86,AV1329-100,￥159,￥199,白色/金属金,['all'],"['个性舒适', 'Nike SB Heritage 86 可调节运动帽采用六片式拼接和可调节背面扣带设计，打造专属贴合感。', '其他细节', '产品细节', '面料：65% 棉/35% 聚酯纤维。前片里料：100% 棉。', '手洗', '显示颜色： 白色/金属金', '款式： AV1329-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/mlgk25qvxqmsphu8gfpd/sb-heritage-86-可调节运动帽-MBX9WB.jpg'],可调节运动帽,44,男子,1,https://www.nike.com/cn/t/sb-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-MBX9WB/AV1329-100
Nike SB Dry,842420-100,￥159,￥199,白色/狼灰/黑/暗古黑,['all'],"['轻盈舒适', 'Nike SB Dry 可调节运动帽采用速干面料制成，令你畅享干爽舒适的佩戴感受。', '其他细节', '产品细节', '面料/前片里料：100% 聚酯纤维。下帽檐：100% 棉。前片拼接（背面）：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/狼灰/黑/暗古黑', '款式： 842420-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/gjhewfpcsy2xktkfol5a/sb-dry-可调节运动帽-5V3h3k.jpg'],可调节运动帽,45,男子,1,https://www.nike.com/cn/t/sb-dry-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-5V3h3k
NikeCourt AeroBill Featherlight,840455-430,￥139,￥169,孔雀蓝/力量蓝/力量蓝,['all'],"['轻盈透气', 'NikeCourt AeroBill Featherlight 可调节网球运动帽采用速干面料结合透气镶嵌设计，营造非凡透气感受和舒适佩戴体验。', '其他细节', '产品细节', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/uwntsei3gxzuf3airvfk/nikecourt-aerobill-featherlight-可调节网球运动帽-3sCkt3.jpg'],可调节网球运动帽,46,男子,1,https://www.nike.com/cn/t/nikecourt-aerobill-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E7%BD%91%E7%90%83%E8%BF%90%E5%8A%A8%E5%B8%BD-3sCkt3
英格兰队 Pro,897386-600,￥159,￥199,挑战红/白色/白色,['all'],"['彰显球队风采', '英格兰队 Pro 可调节运动帽采用透气面料，结合经典六片式拼接设计，为你缔造非凡舒适的佩戴体验。', '其他细节', '经典六片式拼接设计，结实耐久', '按扣式扣带可按需调节，定制专属贴合感', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。帽檐:合成革。', '必要时可使用湿布清洁', '显示颜色： 挑战红/白色/白色', '款式： 897386-600', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ygdka9vrziyoxieujx4r/英格兰队-pro-可调节运动帽-6BCFgL.jpg'],可调节运动帽,47,男子,1,https://www.nike.com/cn/t/%E8%8B%B1%E6%A0%BC%E5%85%B0%E9%98%9F-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-6BCFgL
切尔西 Pro,928325-495,￥139,￥199,灯草蓝/超宝蓝/白色,['all'],"['彰显球队风采', '切尔西 Pro 可调节运动帽采用经典六片式拼接设计，巧搭球队细节，缔造非凡舒适感受。', '其他细节', '经典六片式拼接设计，结实耐久', '按扣式扣带可按需调节，定制专属贴合感', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。帽檐：100% 合成革。', '必要时可使用湿布清洁', '显示颜色： 灯草蓝/超宝蓝/白色', '款式： 928325-495', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/kaiztwbg0iih1ftl3x6t/切尔西-pro-可调节运动帽-rFs9Xb.jpg'],可调节运动帽,48,男子,1,https://www.nike.com/cn/t/%E5%88%87%E5%B0%94%E8%A5%BF-pro-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-rFs9Xb
Jordan Classic 99 Metal Jumpman,899657-100,￥201,￥0,白色,['all'],"['休闲舒适', 'Jordan Classic 99 Metal Jumpman 可调节运动帽采用经典六片式拼接巧搭标志性细节设计，打造舒适的日常佩戴感受。', '其他细节', '产品细节']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/lfhnkjxx7vlm9dozziqz/jordan-classic-99-metal-jumpman-可调节运动帽-g3XPCV.jpg'],可调节运动帽,1,女子,2,https://www.nike.com/cn/t/jordan-classic-99-metal-jumpman-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-g3XPCV
Nike SB x Medicom H86,905706-010,￥199,￥0,黑/白色,['all'],"['经典舒适', 'Nike SB x Medicom H86 可调节运动帽巧妙结合了经典六片式拼接设计和来自玩具公司的标志性细节。', '其他细节', '六片式拼接设计，具备出众耐用性', '刺绣孔眼，提升透气效果', '背面可调扣带设计，缔造定制般的舒适体验', '产品细节', '面料：100% 棉。 里料：100% 聚酯纤维。', '手洗', '显示颜色： 黑/白色', '款式： 905706-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/ekn5p97is1xukb3h6cdr/sb-10-medicom-h86-可调节运动帽-1qTbMZ89.jpg'],可调节运动帽,3,女子,2,https://www.nike.com/cn/t/sb-10-medicom-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-1qTbMZ89
Nike SB S+ Dunk Heritage 86,905704-101,￥169,￥0,白色/苍野灰,['all'],"['赛场内外，舒适无拘', 'Nike SB S+ Dunk Heritage 86 可调节运动帽，沿用经典裁剪设计，续写运动传奇，遮挡烈日骄阳，畅快滑板竞技，惬意休闲玩乐，尽皆适宜。', '其他细节', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 白色/苍野灰', '款式： 905704-101', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/fwchvxwkanmbmlhjocrl/sb-s-dunk-heritage-86-可调节运动帽-2xbG2p.jpg'],可调节运动帽,4,女子,2,https://www.nike.com/cn/t/sb-s-dunk-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2xbG2p/905704-101
Nike SB S+ Dunk Heritage 86,905704-011,￥169,￥0,黑/苍野灰,['all'],"['赛场内外，舒适无拘', 'Nike SB S+ Dunk Heritage 86 可调节运动帽，沿用经典裁剪设计，续写运动传奇，遮挡烈日骄阳，畅快滑板竞技，惬意休闲玩乐，尽皆适宜。', '其他细节', '背面可调式扣带打造个性化的贴合感', '经典六片式拼接设计，经久耐用', '刺绣孔眼营造出色的空气流通效果', '产品细节', '面料/帽檐：100% 棉。前片里料拼接：65% 聚酯纤维/35% 棉。', '手洗', '显示颜色： 黑/苍野灰', '款式： 905704-011', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/wzan0k2lzzbypilipbtr/sb-s-dunk-heritage-86-可调节运动帽-2xbG2p.jpg'],可调节运动帽,4,女子,2,https://www.nike.com/cn/t/sb-s-dunk-heritage-86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-2xbG2p/905704-011
Nike SB Performance,629243-103,￥169,￥0,白色/黑/黑/黑,['all'],"['经典造型，非凡透气', 'Nike SB Performance 运动帽采用凸起刺绣元素巧搭开放式网眼拼接和平檐剪裁，缔造经典风格和非凡透气性。', '其他细节', '六片式拼接设计配搭衬里镶边，舒适贴合', '刺绣式孔眼搭配网眼拼接设计带来出色透气性', '背面按扣设计，可随头围调节贴合感', '正面刺绣标志突显时尚气息', '产品细节', '面料/拼接背面部分：100% 聚酯纤维。前片拼接（背面）：92% 聚酯纤维/8% 棉。', '手洗', '显示颜色： 白色/黑/黑/黑', '款式： 629243-103', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/fkdv9bw71rexe3oihpjb/sb-performance-运动帽-NHzG2P.jpg'],运动帽,5,女子,2,https://www.nike.com/cn/t/sb-performance-%E8%BF%90%E5%8A%A8%E5%B8%BD-NHzG2P
NikeCourt RF AeroBill H86,AH6985-100,￥169,￥0,白色/白色/黑,['all'],"['轻盈舒适', 'NikeCourt RF AeroBill H86 可调节运动帽采用轻盈速干面料，助你畅享清凉干爽、非凡舒适体验。', '其他细节', '产品细节', '面料/里料/帽檐：100% 聚酯纤维', '\n', '手洗', '显示颜色： 白色/白色/黑', '款式： AH6985-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/xlypszqou3jhmdgtcc7f/nikecourt-rf-aerobill-h86-可调节运动帽-7DbFLh.jpg'],可调节运动帽,10,女子,2,https://www.nike.com/cn/t/nikecourt-rf-aerobill-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-7DbFLh/AH6985-100
NikeCourt RF AeroBill H86,AH6985-010,￥169,￥0,黑/黑/白色,['all'],"['轻盈舒适', 'NikeCourt RF AeroBill H86 可调节运动帽采用轻盈速干面料，助你畅享清凉干爽、非凡舒适体验。', '其他细节', '产品细节', '面料/里料/帽檐：100% 聚酯纤维', '\n', '手洗', '显示颜色： 黑/黑/白色', '款式： AH6985-010', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/g2pbri9tdbj4fwylq9dj/nikecourt-rf-aerobill-h86-可调节运动帽-7DbFLh.jpg'],可调节运动帽,10,女子,2,https://www.nike.com/cn/t/nikecourt-rf-aerobill-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-7DbFLh/AH6985-010
NikeCourt RF AeroBill H86,AH6985-654,￥169,￥0,浅落日黄/白色,['all'],"['轻盈舒适', 'NikeCourt RF AeroBill H86 可调节运动帽采用轻盈速干面料，助你畅享清凉干爽、非凡舒适体验。', '其他细节', '产品细节', '面料/里料/帽檐：100% 聚酯纤维', '\n', '手洗', '显示颜色： 浅落日黄/白色', '款式： AH6985-654', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/rwr7lvtvmhptq2oqc2y1/nikecourt-rf-aerobill-h86-可调节运动帽-7DbFLh.jpg'],可调节运动帽,10,女子,2,https://www.nike.com/cn/t/nikecourt-rf-aerobill-h86-%E5%8F%AF%E8%B0%83%E8%8A%82%E8%BF%90%E5%8A%A8%E5%B8%BD-7DbFLh/AH6985-654
NikeCourt Featherlight,679421-100,￥159,￥0,白色/黑/白色/黑,['all'],"['透气舒适，激战制霸', 'NikeCourt Featherlight 可调节网球运动帽采用黑色下帽檐设计，有效减少刺眼光线，赋予你心无旁骛的凉爽运动体验。', '其他细节', 'Dri-FIT 面料助你保持干爽舒适', '网眼布拼接与打孔式衬里拼接相结合，塑就出色透气性', '黑色下帽檐设计减少炫光', '背面魔术贴粘扣搭配反光提拉设计，可定制专属贴合感与出色的视觉可见度', '产品细节', '面料/里料：100% 聚酯纤维', '手洗', '显示颜色： 白色/黑/白色/黑', '款式： 679421-100', '敬请注意，同款但不同配色的商品有可能在材质等方面有些许差异，本页面中的商品介绍内容仅供参考，商品具体信息请以实物为准。']",['https://c.static-nike.com/a/images/t_PDP_1280_v1/f_auto/c1distcx60p7ehawjube/nikecourt-featherlight-可调节网球运动帽-s5FrTG.jpg'],可调节网球运动帽,11,女子,2,https://www.nike.com/cn/t/nikecourt-featherlight-%E5%8F%AF%E8%B0%83%E8%8A%82%E7%BD%91%E7%90%83%E8%BF%90%E5%8A%A8%E5%B8%BD-s5FrTG
